poly_id,region,grid_id,imagery_layer,source_file,source_layer,source_id,label_source,quality_tier,semantic_confidence,boundary_trust,mask_trusted,added_date,archived,archived_reason,notes
cape_town:G1243:G1243_SAM2_260322:G1243_063,cape_town,G1243,aerial_2025,G1243_SAM2_260322.gpkg,G1243_SAM2_260322,G1243_063,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1243:G1243_SAM2_260322:G1243_064,cape_town,G1243,aerial_2025,G1243_SAM2_260322.gpkg,G1243_SAM2_260322,G1243_064,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1243:G1243_SAM2_260322:G1243_065,cape_town,G1243,aerial_2025,G1243_SAM2_260322.gpkg,G1243_SAM2_260322,G1243_065,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1243:G1243_SAM2_260322:G1243_066,cape_town,G1243,aerial_2025,G1243_SAM2_260322.gpkg,G1243_SAM2_260322,G1243_066,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1243:G1243_SAM2_260322:G1243_067,cape_town,G1243,aerial_2025,G1243_SAM2_260322.gpkg,G1243_SAM2_260322,G1243_067,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1243:G1243_SAM2_260322:G1243_068,cape_town,G1243,aerial_2025,G1243_SAM2_260322.gpkg,G1243_SAM2_260322,G1243_068,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1243:G1243_SAM2_260322:G1243_069,cape_town,G1243,aerial_2025,G1243_SAM2_260322.gpkg,G1243_SAM2_260322,G1243_069,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1243:G1243_SAM2_260322:G1243_070,cape_town,G1243,aerial_2025,G1243_SAM2_260322.gpkg,G1243_SAM2_260322,G1243_070,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1243:G1243_SAM2_260322:G1243_071,cape_town,G1243,aerial_2025,G1243_SAM2_260322.gpkg,G1243_SAM2_260322,G1243_071,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_001,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_001,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_002,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_002,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_003,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_003,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_004,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_004,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_005,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_005,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_006,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_006,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_007,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_007,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_008,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_008,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_009,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_009,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_010,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_010,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_011,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_011,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_012,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_012,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_013,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_013,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_014,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_014,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_015,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_015,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_016,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_016,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_017,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_017,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_018,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_018,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_019,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_019,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_020,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_020,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_021,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_021,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_022,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_022,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_023,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_023,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_024,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_024,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_025,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_025,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_026,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_026,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_027,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_027,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_028,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_028,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_029,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_029,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_030,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_030,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_031,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_031,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_032,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_032,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_033,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_033,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_034,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_034,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_035,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_035,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_036,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_036,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_037,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_037,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_038,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_038,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_039,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_039,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_040,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_040,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_041,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_041,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_042,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_042,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1244:G1244_SAM2_260322:G1244_043,cape_town,G1244,aerial_2025,G1244_SAM2_260322.gpkg,G1244_SAM2_260322,G1244_043,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_001,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_001,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_002,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_002,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_003,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_003,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_004,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_004,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_005,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_005,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_006,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_006,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_007,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_007,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_008,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_008,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_009,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_009,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_010,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_010,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_011,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_011,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_012,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_012,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_013,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_013,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_014,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_014,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_015,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_015,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_016,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_016,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_017,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_017,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_018,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_018,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_019,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_019,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_020,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_020,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_021,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_021,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_022,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_022,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_023,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_023,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_024,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_024,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_025,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_025,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_026,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_026,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_027,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_027,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_028,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_028,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_029,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_029,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_030,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_030,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_031,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_031,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_032,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_032,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_033,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_033,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_034,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_034,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_035,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_035,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_036,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_036,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_037,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_037,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_038,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_038,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_039,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_039,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_040,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_040,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_041,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_041,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_042,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_042,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_043,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_043,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_044,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_044,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_045,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_045,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_046,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_046,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_047,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_047,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_048,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_048,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_049,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_049,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_050,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_050,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_051,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_051,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_052,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_052,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_053,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_053,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_054,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_054,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_055,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_055,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_056,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_056,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_057,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_057,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_058,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_058,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_059,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_059,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_060,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_060,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_061,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_061,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_062,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_062,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_063,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_063,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_064,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_064,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_065,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_065,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_066,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_066,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_067,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_067,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_068,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_068,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_069,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_069,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_070,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_070,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_071,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_071,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_072,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_072,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_073,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_073,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_074,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_074,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
cape_town:G1245:G1245_SAM2_260322:G1245_075,cape_town,G1245,aerial_2025,G1245_SAM2_260322.gpkg,G1245_SAM2_260322,G1245_075,human_manual_sam_assisted,,,trusted,True,2026-05-29,False,,
